pc_number,date,hour_range,actual_hours,actual_labor,sales_value,check_count
357993,2025-08-11,16:00-16:59,6.0008,47.0,101.65,15.0
357993,2025-08-11,17:00-17:59,5.0333,37.33,99.61,13.0
357993,2025-08-11,18:00-18:59,5.0,37.0,94.78,14.0
357993,2025-08-11,19:00-19:59,4.6,33.0,55.06,7.0
357993,2025-08-11,20:00-20:59,2.4338,5.85,6.0,1.0
357993,2025-08-11,21:00-21:59,2.0004,0.0,,
357993,2025-08-11,22:00-22:59,2.0004,0.0,,
358529,2025-08-11,02:00-02:59,0.0,0.0,,
358529,2025-08-11,03:00-03:59,0.9833,10.82,,
358529,2025-08-11,04:00-04:59,1.9333,23.13,,
358529,2025-08-11,05:00-05:59,2.0,24.0,200.74,37.0
358529,2025-08-11,06:00-06:59,2.05,24.55,423.44,66.0
358529,2025-08-11,07:00-07:59,3.9015,45.82,697.77,100.0
358529,2025-08-11,08:00-08:59,5.5184,65.22,700.28,79.0
358529,2025-08-11,09:00-09:59,6.0016,71.02,545.09,67.0
358529,2025-08-11,10:00-10:59,5.6345,66.61,363.16,44.0
358529,2025-08-11,11:00-11:59,5.6868,56.86,406.89,52.0
358529,2025-08-11,12:00-12:59,6.4013,59.82,267.13,38.0
358529,2025-08-11,13:00-13:59,7.6509,67.07,144.82,23.0
358529,2025-08-11,14:00-14:59,6.0008,47.0,178.99,24.0
358529,2025-08-11,15:00-15:59,6.0008,47.0,124.15,16.0
358529,2025-08-11,16:00-16:59,5.5336,41.4,103.22,16.0
358529,2025-08-11,17:00-17:59,4.7496,32.66,128.06,20.0
358529,2025-08-11,18:00-18:59,4.9996,36.0,86.1,13.0
358529,2025-08-11,19:00-19:59,4.9996,36.0,25.24,5.0
358529,2025-08-11,20:00-20:59,4.9996,36.0,38.34,9.0
358529,2025-08-11,21:00-21:59,4.5332,32.8,,
358529,2025-08-11,22:00-22:59,2.0,12.0,,
358529,2025-08-11,23:00-23:59,1.5,9.0,,
359042,2025-08-11,02:00-02:59,0.2666,4.4,,
359042,2025-08-11,03:00-03:59,2.0004,33.02,,
359042,2025-08-11,04:00-04:59,2.0004,33.02,,
359042,2025-08-11,05:00-05:59,2.1004,34.22,122.79,24.0
359042,2025-08-11,06:00-06:59,3.8676,58.02,382.99,58.0
359042,2025-08-11,07:00-07:59,4.2505,65.22,713.18,85.0
359042,2025-08-11,08:00-08:59,4.0004,62.0,551.47,69.0
359042,2025-08-11,09:00-09:59,4.1001,57.23,536.75,57.0
359042,2025-08-11,10:00-10:59,4.0,55.0,323.68,42.0
359042,2025-08-11,11:00-11:59,4.0,55.0,310.96,36.0
359042,2025-08-11,12:00-12:59,4.5998,62.0,164.65,17.0
359042,2025-08-11,13:00-13:59,4.0163,52.22,188.41,24.0
359042,2025-08-11,14:00-14:59,4.0155,53.19,116.51,17.0
359042,2025-08-11,15:00-15:59,3.9988,52.98,106.82,19.0
359042,2025-08-11,16:00-16:59,2.0824,26.17,111.79,14.0
359042,2025-08-11,17:00-17:59,1.9992,24.98,67.55,11.0
359042,2025-08-11,18:00-18:59,1.9992,24.98,104.06,18.0
359042,2025-08-11,19:00-19:59,1.9992,24.98,41.83,3.0
359042,2025-08-11,20:00-20:59,1.9992,24.98,65.1,4.0
359042,2025-08-11,21:00-21:59,0.9331,11.61,,
359042,2025-08-11,22:00-22:59,0.0,0.0,,
363271,2025-08-11,02:00-02:59,0.0668,0.87,,
363271,2025-08-11,03:00-03:59,1.7668,27.63,,
363271,2025-08-11,04:00-04:59,2.25,35.83,9.56,2.0
363271,2025-08-11,05:00-05:59,3.1167,48.48,192.41,31.0
363271,2025-08-11,06:00-06:59,5.5663,77.88,335.74,53.0
363271,2025-08-11,07:00-07:59,6.6835,91.28,722.37,94.0
363271,2025-08-11,08:00-08:59,7.0171,95.27,590.51,59.0
363271,2025-08-11,09:00-09:59,8.0,106.08,476.21,54.0
363271,2025-08-11,10:00-10:59,8.0,106.08,369.54,43.0
363271,2025-08-11,11:00-11:59,7.6669,102.08,156.03,24.0
363271,2025-08-11,12:00-12:59,6.0004,79.08,159.85,19.0
363271,2025-08-11,13:00-13:59,5.8504,77.28,69.13,10.0
363271,2025-08-11,14:00-14:59,4.5332,56.77,122.53,20.0
363271,2025-08-11,15:00-15:59,4.0,48.02,67.79,13.0
363271,2025-08-11,16:00-16:59,4.0,48.02,100.25,12.0
363271,2025-08-11,17:00-17:59,3.0172,37.21,39.3,7.0
363271,2025-08-11,18:00-18:59,3.1339,38.49,101.01,12.0
363271,2025-08-11,19:00-19:59,3.0688,35.91,35.1,6.0
363271,2025-08-11,20:00-20:59,3.002,35.04,42.04,4.0
363271,2025-08-11,21:00-21:59,1.3669,17.06,,
363271,2025-08-11,22:00-22:59,1.0,13.02,,
364322,2025-08-11,02:00-02:59,0.0,0.0,,
364322,2025-08-11,03:00-03:59,0.6662,10.66,,
364322,2025-08-11,04:00-04:59,1.3993,21.76,,
364322,2025-08-11,05:00-05:59,2.9992,42.68,216.02,31.0
364322,2025-08-11,06:00-06:59,4.9172,65.65,432.97,59.0
364322,2025-08-11,07:00-07:59,5.0008,66.7,591.61,77.0
364322,2025-08-11,08:00-08:59,5.3672,68.58,523.04,61.0
364322,2025-08-11,09:00-09:59,6.8339,83.79,615.34,63.0
364322,2025-08-11,10:00-10:59,7.0004,85.7,370.46,44.0
364322,2025-08-11,11:00-11:59,5.2822,65.3,320.93,36.0
364322,2025-08-11,12:00-12:59,5.9992,74.7,279.62,38.0
364322,2025-08-11,13:00-13:59,6.1659,76.98,225.19,23.0
364322,2025-08-11,14:00-14:59,6.982,88.48,137.54,20.0
364322,2025-08-11,15:00-15:59,5.016,65.88,139.28,19.0
364322,2025-08-11,16:00-16:59,4.9992,65.7,132.33,17.0
364322,2025-08-11,17:00-17:59,4.9992,65.7,135.71,15.0
364322,2025-08-11,18:00-18:59,4.9992,65.7,55.68,9.0
364322,2025-08-11,19:00-19:59,4.9992,65.7,65.08,8.0
364322,2025-08-11,20:00-20:59,4.9992,65.7,6.0,2.0
364322,2025-08-11,21:00-21:59,4.501,58.28,,
364322,2025-08-11,22:00-22:59,4.0024,50.72,,
301290,2025-08-12,02:00-02:59,0.0,0.0,,
301290,2025-08-12,03:00-03:59,1.4334,20.09,,
301290,2025-08-12,04:00-04:59,2.0004,28.26,50.51,8.0
301290,2025-08-12,05:00-05:59,2.8836,38.33,81.2,17.0
301290,2025-08-12,06:00-06:59,3.8343,56.34,303.46,45.0
301290,2025-08-12,07:00-07:59,4.0012,59.68,506.82,61.0
301290,2025-08-12,08:00-08:59,4.0012,59.68,312.09,42.0
301290,2025-08-12,09:00-09:59,3.2508,48.67,567.24,48.0
301290,2025-08-12,10:00-10:59,3.733,52.22,320.06,34.0
301290,2025-08-12,11:00-11:59,3.9992,52.14,340.63,36.0
301290,2025-08-12,12:00-12:59,3.9992,52.14,149.5,20.0
301290,2025-08-12,13:00-13:59,4.0825,53.14,82.49,12.0
301290,2025-08-12,14:00-14:59,4.0492,50.84,43.1,6.0
301290,2025-08-12,15:00-15:59,5.5324,78.19,110.16,12.0
301290,2025-08-12,16:00-16:59,5.2494,76.97,62.56,8.0
301290,2025-08-12,17:00-17:59,4.9996,73.72,31.44,6.0
301290,2025-08-12,18:00-18:59,4.9996,73.72,23.24,4.0
301290,2025-08-12,19:00-19:59,4.9996,73.72,13.44,1.0
301290,2025-08-12,20:00-20:59,4.9996,73.72,25.63,3.0
301290,2025-08-12,21:00-21:59,3.5338,31.96,,
301290,2025-08-12,22:00-22:59,3.0004,25.14,,
343939,2025-08-12,02:00-02:59,0.1167,1.93,,
343939,2025-08-12,03:00-03:59,2.0004,32.0,,
343939,2025-08-12,04:00-04:59,2.0004,32.0,,
343939,2025-08-12,05:00-05:59,2.0504,32.67,183.21,25.0
343939,2025-08-12,06:00-06:59,5.9508,83.4,354.4,43.0
343939,2025-08-12,07:00-07:59,6.0331,83.44,427.39,57.0
343939,2025-08-12,08:00-08:59,6.8325,83.0,529.01,63.0
343939,2025-08-12,09:00-09:59,7.9492,95.35,471.05,50.0
343939,2025-08-12,10:00-10:59,6.033,63.55,334.76,47.0
343939,2025-08-12,11:00-11:59,5.9996,63.0,165.63,18.0
343939,2025-08-12,12:00-12:59,4.0163,38.18,235.82,31.0
343939,2025-08-12,13:00-13:59,4.0164,38.22,166.7,25.0
343939,2025-08-12,14:00-14:59,3.6659,34.22,138.41,17.0
343939,2025-08-12,15:00-15:59,3.9992,38.0,108.15,19.0
343939,2025-08-12,16:00-16:59,3.9992,38.0,74.51,16.0
343939,2025-08-12,17:00-17:59,3.9992,38.0,68.84,13.0
343939,2025-08-12,18:00-18:59,3.9992,38.0,64.76,11.0
343939,2025-08-12,19:00-19:59,3.9992,38.0,10.97,2.0
343939,2025-08-12,20:00-20:59,3.9992,38.0,8.98,2.0
343939,2025-08-12,21:00-21:59,2.0994,13.9,,
343939,2025-08-12,22:00-22:59,0.9996,0.0,,
343939,2025-08-12,23:00-23:59,0.0,0.0,,
357993,2025-08-12,02:00-02:59,0.6997,3.5,,
357993,2025-08-12,03:00-03:59,3.0496,16.0,,
357993,2025-08-12,04:00-04:59,4.8836,48.25,42.19,7.0
357993,2025-08-12,05:00-05:59,5.3837,54.22,199.23,28.0
357993,2025-08-12,06:00-06:59,6.8997,72.66,476.91,76.0
357993,2025-08-12,07:00-07:59,9.9663,107.17,977.93,122.0
357993,2025-08-12,08:00-08:59,9.9996,107.5,913.37,101.0
357993,2025-08-12,09:00-09:59,9.9829,107.28,708.49,80.0
357993,2025-08-12,10:00-10:59,8.0672,80.5,584.11,58.0
357993,2025-08-12,11:00-11:59,7.1008,70.47,410.79,42.0
357993,2025-08-12,12:00-12:59,5.6665,46.85,391.93,45.0
357993,2025-08-12,13:00-13:59,5.9996,49.0,275.98,31.0
357993,2025-08-12,14:00-14:59,5.9996,49.0,250.35,33.0
357993,2025-08-12,15:00-15:59,5.9996,49.0,217.93,32.0
357993,2025-08-12,16:00-16:59,5.9996,49.0,186.47,28.0
357993,2025-08-12,17:00-17:59,5.0329,39.33,113.21,19.0
357993,2025-08-12,18:00-18:59,4.9996,39.0,88.95,8.0
357993,2025-08-12,19:00-19:59,4.9996,39.0,47.78,6.0
357993,2025-08-12,20:00-20:59,2.5994,7.9,6.98,1.0
357993,2025-08-12,21:00-21:59,1.9996,0.0,,
357993,2025-08-12,22:00-22:59,1.9996,0.0,,
358529,2025-08-12,02:00-02:59,0.7003,10.23,,
358529,2025-08-12,03:00-03:59,2.0008,26.0,,
358529,2025-08-12,04:00-04:59,2.0008,26.0,,
358529,2025-08-12,05:00-05:59,2.2009,28.2,282.29,41.0
358529,2025-08-12,06:00-06:59,3.9845,48.81,494.14,69.0
358529,2025-08-12,07:00-07:59,4.0846,50.02,622.47,83.0
358529,2025-08-12,08:00-08:59,5.0024,61.02,579.37,77.0
358529,2025-08-12,09:00-09:59,5.0024,61.02,543.23,59.0
358529,2025-08-12,10:00-10:59,4.8691,59.56,542.26,57.0
358529,2025-08-12,11:00-11:59,3.4178,42.99,319.05,39.0
358529,2025-08-12,12:00-12:59,6.2002,62.35,256.75,31.0
358529,2025-08-12,13:00-13:59,5.3498,40.2,160.17,22.0
358529,2025-08-12,14:00-14:59,5.9325,46.2,124.25,20.0
358529,2025-08-12,15:00-15:59,5.9992,47.0,120.19,26.0
358529,2025-08-12,16:00-16:59,5.0985,36.2,56.65,12.0
358529,2025-08-12,17:00-17:59,4.7648,32.9,72.62,12.0
358529,2025-08-12,18:00-18:59,4.998,35.98,69.44,9.0
358529,2025-08-12,19:00-19:59,4.998,35.98,66.56,12.0
358529,2025-08-12,20:00-20:59,4.998,35.98,30.52,4.0
358529,2025-08-12,21:00-21:59,4.3983,32.38,,
358529,2025-08-12,22:00-22:59,2.9988,24.0,,
358529,2025-08-12,23:00-23:59,2.2491,18.0,,
359042,2025-08-12,02:00-02:59,0.3166,6.33,,
359042,2025-08-12,03:00-03:59,0.9996,19.98,,
359042,2025-08-12,04:00-04:59,0.9996,19.98,,
359042,2025-08-12,05:00-05:59,1.0828,20.98,217.85,27.0
359042,2025-08-12,06:00-06:59,3.7328,54.51,367.26,52.0
359042,2025-08-12,07:00-07:59,4.9163,71.74,622.77,80.0
359042,2025-08-12,08:00-08:59,4.9164,71.32,624.91,70.0
359042,2025-08-12,09:00-09:59,4.0,53.0,426.91,56.0
359042,2025-08-12,10:00-10:59,4.0,53.0,433.78,44.0
359042,2025-08-12,11:00-11:59,4.0,53.0,357.12,38.0
359042,2025-08-12,12:00-12:59,4.0,53.0,268.79,30.0
359042,2025-08-12,13:00-13:59,4.0,53.0,137.81,18.0
359042,2025-08-12,14:00-14:59,1.2833,18.63,129.75,16.0
359042,2025-08-12,15:00-15:59,2.5994,26.8,114.04,17.0
359042,2025-08-12,16:00-16:59,2.9992,27.0,150.66,16.0
359042,2025-08-12,17:00-17:59,2.9992,27.0,88.72,12.0
359042,2025-08-12,18:00-18:59,2.9992,27.0,26.87,5.0
359042,2025-08-12,19:00-19:59,2.1325,14.0,26.85,3.0
359042,2025-08-12,20:00-20:59,1.9992,12.0,12.37,2.0
359042,2025-08-12,21:00-21:59,1.3662,12.0,,
359042,2025-08-12,22:00-22:59,0.9996,12.0,,
363271,2025-08-12,02:00-02:59,0.0,0.0,,
363271,2025-08-12,03:00-03:59,2.6001,38.73,,
363271,2025-08-12,04:00-04:59,3.4001,50.39,,
363271,2025-08-12,05:00-05:59,5.05,71.47,277.09,42.0
363271,2025-08-12,06:00-06:59,6.6993,90.32,399.86,67.0
363271,2025-08-12,07:00-07:59,7.9659,106.0,681.65,85.0
363271,2025-08-12,08:00-08:59,8.0157,106.53,421.63,60.0
363271,2025-08-12,09:00-09:59,7.9996,102.42,347.29,41.0
363271,2025-08-12,10:00-10:59,7.3996,95.22,565.39,52.0
363271,2025-08-12,11:00-11:59,5.816,74.45,233.81,33.0
363271,2025-08-12,12:00-12:59,3.9996,54.42,202.73,26.0
363271,2025-08-12,13:00-13:59,3.9996,54.42,191.79,23.0
363271,2025-08-12,14:00-14:59,3.5174,44.03,100.76,16.0
363271,2025-08-12,15:00-15:59,3.0016,35.02,206.17,24.0
363271,2025-08-12,16:00-16:59,2.0345,24.38,57.3,9.0
363271,2025-08-12,17:00-17:59,2.268,26.95,44.77,8.0
363271,2025-08-12,18:00-18:59,3.0012,35.02,60.2,10.0
363271,2025-08-12,19:00-19:59,2.0337,22.44,20.35,5.0
363271,2025-08-12,20:00-20:59,2.0004,22.0,22.74,4.0
363271,2025-08-12,21:00-21:59,0.2666,2.93,,
364322,2025-08-12,02:00-02:59,0.0832,1.25,,
364322,2025-08-12,03:00-03:59,1.9988,26.98,,
364322,2025-08-12,04:00-04:59,1.9988,26.98,,
364322,2025-08-12,05:00-05:59,2.4988,33.02,189.01,26.0
364322,2025-08-12,06:00-06:59,4.1496,54.84,447.13,59.0
364322,2025-08-12,07:00-07:59,5.4008,69.44,658.44,84.0
364322,2025-08-12,08:00-08:59,6.9844,87.9,746.3,82.0
364322,2025-08-12,09:00-09:59,7.9516,99.5,526.82,57.0
364322,2025-08-12,10:00-10:59,8.0016,100.1,517.01,52.0
364322,2025-08-12,11:00-11:59,6.9851,86.89,346.56,44.0
364322,2025-08-12,12:00-12:59,7.0514,88.71,342.5,39.0
364322,2025-08-12,13:00-13:59,5.3175,67.41,273.12,28.0
364322,2025-08-12,14:00-14:59,4.3498,55.27,150.76,19.0
364322,2025-08-12,15:00-15:59,3.9988,51.06,63.73,13.0
364322,2025-08-12,16:00-16:59,3.9988,51.06,144.04,23.0
364322,2025-08-12,17:00-17:59,3.9988,51.06,140.92,19.0
364322,2025-08-12,18:00-18:59,4.4164,55.16,55.25,7.0
364322,2025-08-12,19:00-19:59,4.9992,62.08,69.97,10.0
364322,2025-08-12,20:00-20:59,4.9992,62.08,4.49,1.0
364322,2025-08-12,21:00-21:59,4.4996,56.08,,
364322,2025-08-12,22:00-22:59,3.0008,38.08,,
301290,2025-08-13,02:00-02:59,0.0,0.0,,
301290,2025-08-13,03:00-03:59,1.1831,16.87,,
301290,2025-08-13,04:00-04:59,2.03,28.26,33.63,6.0
301290,2025-08-13,05:00-05:59,2.2666,31.99,137.42,23.0
301290,2025-08-13,06:00-06:59,3.8999,60.26,341.71,45.0
301290,2025-08-13,07:00-07:59,4.0,62.26,513.06,64.0
301290,2025-08-13,08:00-08:59,4.2833,64.34,466.9,52.0
301290,2025-08-13,09:00-09:59,5.2003,63.9,394.29,46.0
301290,2025-08-13,10:00-10:59,4.1012,46.43,313.28,32.0
301290,2025-08-13,11:00-11:59,3.2674,30.34,130.2,17.0
301290,2025-08-13,12:00-12:59,3.0004,25.0,139.87,19.0
301290,2025-08-13,13:00-13:59,3.0004,25.0,64.91,11.0
301290,2025-08-13,14:00-14:59,2.0496,25.0,84.73,15.0
301290,2025-08-13,15:00-15:59,1.9996,25.0,83.44,13.0
301290,2025-08-13,16:00-16:59,2.1166,26.32,40.14,8.0
301290,2025-08-13,17:00-17:59,2.0008,24.0,85.57,9.0
301290,2025-08-13,18:00-18:59,2.0008,24.0,53.06,5.0
301290,2025-08-13,19:00-19:59,2.0008,24.0,28.86,5.0
301290,2025-08-13,20:00-20:59,1.4669,17.6,32.12,3.0
301290,2025-08-13,21:00-21:59,0.4331,5.2,,
343939,2025-08-13,02:00-02:59,0.2501,4.07,,
343939,2025-08-13,03:00-03:59,2.0004,32.0,,
343939,2025-08-13,04:00-04:59,2.0004,32.0,11.47,2.0
343939,2025-08-13,05:00-05:59,2.0172,32.24,153.57,24.0
343939,2025-08-13,06:00-06:59,3.0,46.0,382.37,54.0
343939,2025-08-13,07:00-07:59,4.966,71.06,490.17,63.0
343939,2025-08-13,08:00-08:59,5.966,82.13,585.69,66.0
343939,2025-08-13,09:00-09:59,5.9655,83.05,408.01,45.0
343939,2025-08-13,10:00-10:59,5.9988,83.48,381.62,50.0
343939,2025-08-13,11:00-11:59,4.0331,50.07,251.67,28.0
343939,2025-08-13,12:00-12:59,3.0328,36.93,209.56,28.0
343939,2025-08-13,13:00-13:59,2.3993,30.61,136.41,14.0
343939,2025-08-13,14:00-14:59,2.0824,27.07,98.35,15.0
343939,2025-08-13,15:00-15:59,1.9992,25.98,103.01,19.0
343939,2025-08-13,16:00-16:59,1.9992,25.98,91.69,15.0
343939,2025-08-13,17:00-17:59,1.9992,25.98,64.44,10.0
343939,2025-08-13,18:00-18:59,1.9992,25.98,49.18,11.0
343939,2025-08-13,19:00-19:59,1.9992,25.98,30.24,7.0
343939,2025-08-13,20:00-20:59,1.9992,25.98,28.51,6.0
343939,2025-08-13,21:00-21:59,1.2827,16.67,,
343939,2025-08-13,23:00-23:59,0.0,0.0,,
357993,2025-08-13,02:00-02:59,0.6669,3.5,,
357993,2025-08-13,03:00-03:59,3.0004,15.0,,
357993,2025-08-13,04:00-04:59,4.9004,48.5,105.33,14.0
357993,2025-08-13,05:00-05:59,5.4002,54.4,194.04,28.0
357993,2025-08-13,06:00-06:59,9.5172,106.02,628.11,78.0
357993,2025-08-13,07:00-07:59,10.9996,122.5,935.58,110.0
357993,2025-08-13,08:00-08:59,10.9996,122.5,719.37,87.0
357993,2025-08-13,09:00-09:59,10.9664,122.0,779.7,94.0
357993,2025-08-13,10:00-10:59,9.9996,107.5,773.23,80.0
357993,2025-08-13,11:00-11:59,10.1159,108.57,427.62,48.0
357993,2025-08-13,12:00-12:59,6.1671,52.0,302.58,42.0
357993,2025-08-13,13:00-13:59,6.0165,49.2,199.28,28.0
357993,2025-08-13,14:00-14:59,6.0,49.0,245.87,31.0
357993,2025-08-13,15:00-15:59,6.0,49.0,236.64,31.0
357993,2025-08-13,16:00-16:59,6.0,49.0,173.01,26.0
357993,2025-08-13,17:00-17:59,5.0168,39.16,128.56,18.0
357993,2025-08-13,18:00-18:59,5.0,39.0,108.27,15.0
357993,2025-08-13,19:00-19:59,5.0,39.0,32.52,8.0
357993,2025-08-13,20:00-20:59,2.3336,4.3,,
357993,2025-08-13,21:00-21:59,2.0004,0.0,,
357993,2025-08-13,22:00-22:59,2.0004,0.0,,
358529,2025-08-13,02:00-02:59,0.0,0.0,,
358529,2025-08-13,03:00-03:59,0.0,0.0,,
358529,2025-08-13,04:00-04:59,1.7168,22.96,,
358529,2025-08-13,05:00-05:59,3.2672,41.94,209.0,32.0
358529,2025-08-13,06:00-06:59,5.1171,63.41,603.03,71.0
358529,2025-08-13,07:00-07:59,6.9492,84.45,922.63,98.0
358529,2025-08-13,08:00-08:59,7.5492,91.6,512.83,68.0
358529,2025-08-13,09:00-09:59,8.3661,97.0,500.45,65.0
358529,2025-08-13,10:00-10:59,8.8495,95.35,439.66,47.0
358529,2025-08-13,11:00-11:59,7.0828,75.91,178.55,27.0
358529,2025-08-13,12:00-12:59,4.0004,37.0,,
358529,2025-08-13,13:00-13:59,4.0004,37.0,,
358529,2025-08-13,14:00-14:59,4.0004,37.0,,
358529,2025-08-13,15:00-15:59,4.0004,37.0,,
358529,2025-08-13,16:00-16:59,4.0004,37.0,,
358529,2025-08-13,17:00-17:59,4.0004,37.0,,
358529,2025-08-13,18:00-18:59,4.0004,37.0,,
358529,2025-08-13,19:00-19:59,4.0004,37.0,,
358529,2025-08-13,20:00-20:59,4.0004,37.0,,
358529,2025-08-13,21:00-21:59,4.0004,37.0,,
358529,2025-08-13,22:00-22:59,4.0004,37.0,,
358529,2025-08-13,23:00-23:59,3.0003,27.75,,
359042,2025-08-13,02:00-02:59,0.2833,5.67,,
359042,2025-08-13,03:00-03:59,1.0,20.0,,
359042,2025-08-13,04:00-04:59,1.0,20.0,,
359042,2025-08-13,05:00-05:59,1.9996,35.0,199.07,24.0
359042,2025-08-13,06:00-06:59,3.6499,56.45,453.38,60.0
359042,2025-08-13,07:00-07:59,4.0,61.0,606.3,81.0
359042,2025-08-13,08:00-08:59,5.0,73.0,609.9,71.0
359042,2025-08-13,09:00-09:59,5.0332,73.4,446.65,49.0
359042,2025-08-13,10:00-10:59,5.0155,65.33,490.11,46.0
359042,2025-08-13,11:00-11:59,4.9988,65.0,250.15,31.0
359042,2025-08-13,12:00-12:59,4.7174,55.52,313.43,34.0
359042,2025-08-13,13:00-13:59,5.1689,52.03,175.53,19.0
359042,2025-08-13,14:00-14:59,4.2701,39.61,163.32,24.0
359042,2025-08-13,15:00-15:59,3.0168,24.2,55.3,7.0
359042,2025-08-13,16:00-16:59,3.2669,32.19,80.1,11.0
359042,2025-08-13,17:00-17:59,4.0004,54.68,90.59,10.0
359042,2025-08-13,18:00-18:59,4.0004,54.68,42.63,5.0
359042,2025-08-13,19:00-19:59,4.0004,54.68,29.87,3.0
359042,2025-08-13,20:00-20:59,4.0004,54.68,42.89,6.0
359042,2025-08-13,21:00-21:59,2.1171,40.68,,
359042,2025-08-13,22:00-22:59,1.0004,30.68,,
363271,2025-08-13,02:00-02:59,0.0,0.0,,
363271,2025-08-13,03:00-03:59,1.3167,20.66,,
363271,2025-08-13,04:00-04:59,2.583,41.96,2.19,2.0
363271,2025-08-13,05:00-05:59,6.0159,84.56,268.61,36.0
363271,2025-08-13,06:00-06:59,7.9663,106.98,562.16,77.0
363271,2025-08-13,07:00-07:59,7.9996,107.38,783.58,103.0
363271,2025-08-13,08:00-08:59,7.9996,107.38,518.98,58.0
363271,2025-08-13,09:00-09:59,8.1163,108.66,423.13,51.0
363271,2025-08-13,10:00-10:59,8.9492,117.78,467.63,48.0
363271,2025-08-13,11:00-11:59,6.0828,81.55,300.22,37.0
363271,2025-08-13,12:00-12:59,5.0163,65.63,247.03,31.0
363271,2025-08-13,13:00-13:59,3.2161,44.89,168.8,22.0
363271,2025-08-13,14:00-14:59,3.9657,45.89,171.45,26.0
363271,2025-08-13,15:00-15:59,3.9992,46.0,65.85,11.0
363271,2025-08-13,16:00-16:59,3.9992,46.0,110.57,17.0
363271,2025-08-13,17:00-17:59,3.9992,46.0,86.51,15.0
363271,2025-08-13,18:00-18:59,3.2663,37.93,68.33,10.0
363271,2025-08-13,19:00-19:59,2.9996,35.0,43.5,5.0
363271,2025-08-13,20:00-20:59,2.9996,35.0,20.27,4.0
363271,2025-08-13,21:00-21:59,1.3996,15.8,,
363271,2025-08-13,22:00-22:59,0.9996,11.0,,
364322,2025-08-13,02:00-02:59,0.0,0.0,,
364322,2025-08-13,03:00-03:59,1.65,23.32,,
364322,2025-08-13,04:00-04:59,2.0,27.9,5.39,1.0
364322,2025-08-13,05:00-05:59,2.0,27.9,305.03,32.0
364322,2025-08-13,06:00-06:59,3.932,53.02,479.29,56.0
364322,2025-08-13,07:00-07:59,4.7155,62.14,826.64,94.0
364322,2025-08-13,08:00-08:59,6.9652,89.48,582.55,63.0
364322,2025-08-13,09:00-09:59,8.7473,110.0,594.16,60.0
364322,2025-08-13,10:00-10:59,8.0655,101.68,399.34,42.0
364322,2025-08-13,11:00-11:59,6.0502,73.0,247.96,26.0
364322,2025-08-13,12:00-12:59,4.9656,59.49,261.79,30.0
364322,2025-08-13,13:00-13:59,3.9984,47.88,137.79,19.0
364322,2025-08-13,14:00-14:59,4.1983,50.48,198.92,24.0
364322,2025-08-13,15:00-15:59,2.0163,25.08,172.54,24.0
364322,2025-08-13,16:00-16:59,2.7651,34.85,125.93,15.0
364322,2025-08-13,17:00-17:59,2.998,37.88,75.97,14.0
364322,2025-08-13,18:00-18:59,2.532,31.82,51.5,9.0
364322,2025-08-13,19:00-19:59,1.85,21.25,71.24,8.0
364322,2025-08-13,20:00-20:59,2.0,22.9,4.19,1.0
364322,2025-08-13,21:00-21:59,1.0332,11.4,,
364322,2025-08-13,22:00-22:59,1.0,11.0,,
301290,2025-08-14,02:00-02:59,0.0,0.0,,
301290,2025-08-14,03:00-03:59,1.434,21.49,,
301290,2025-08-14,04:00-04:59,2.684,38.86,14.68,4.0
301290,2025-08-14,05:00-05:59,3.7676,51.78,155.14,25.0
301290,2025-08-14,06:00-06:59,4.2009,58.46,357.81,42.0
301290,2025-08-14,07:00-07:59,4.0008,54.46,494.59,54.0
301290,2025-08-14,08:00-08:59,4.0208,54.46,472.67,50.0
301290,2025-08-14,09:00-09:59,4.3677,59.23,408.2,53.0
301290,2025-08-14,10:00-10:59,4.0008,52.96,356.73,40.0
301290,2025-08-14,11:00-11:59,4.0008,52.96,270.28,27.0
301290,2025-08-14,12:00-12:59,4.0008,52.96,133.05,17.0
301290,2025-08-14,13:00-13:59,4.0008,52.96,112.58,11.0
301290,2025-08-14,14:00-14:59,4.3842,56.98,144.85,14.0
301290,2025-08-14,15:00-15:59,4.0008,51.96,51.65,10.0
301290,2025-08-14,16:00-16:59,4.4505,53.96,52.54,7.0
301290,2025-08-14,17:00-17:59,5.0489,51.59,81.71,9.0
301290,2025-08-14,18:00-18:59,4.9988,50.94,87.74,7.0
301290,2025-08-14,19:00-19:59,4.9988,50.94,20.54,4.0
301290,2025-08-14,20:00-20:59,4.9988,50.94,26.22,3.0
301290,2025-08-14,21:00-21:59,3.6496,34.74,,
301290,2025-08-14,22:00-22:59,2.9996,26.94,,
343939,2025-08-14,02:00-02:59,0.0833,1.67,,
343939,2025-08-14,03:00-03:59,1.6668,26.52,,
343939,2025-08-14,04:00-04:59,2.0,29.78,17.06,2.0
343939,2025-08-14,05:00-05:59,2.0167,30.0,272.16,26.0
343939,2025-08-14,06:00-06:59,3.9996,56.78,374.64,47.0
343939,2025-08-14,07:00-07:59,3.9996,56.78,618.16,69.0
343939,2025-08-14,08:00-08:59,3.9996,56.78,490.08,57.0
343939,2025-08-14,09:00-09:59,4.9828,69.56,420.21,50.0
343939,2025-08-14,10:00-10:59,4.0164,50.12,294.51,33.0
343939,2025-08-14,11:00-11:59,3.9996,49.78,253.93,29.0
